MEASUREMENT,DATASET_SIZE,PERF_METRIC,JOULES,RUNTIME_S,CORE_COUNT,SORT_VARIANT
Sorting,250000.0,power/energy-pkg/,547.59,4.281909942626953,116.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,547.35,4.251447916030884,116.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,544.41,4.33849024772644,116.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,544.28,4.226322174072266,116.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,529.68,4.318044185638428,120.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,530.13,4.143661975860596,120.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,546.37,4.221081972122192,120.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,540.61,4.248713493347168,120.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,525.28,4.146735191345215,120.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,526.39,4.2654852867126465,124.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,536.18,4.2688963413238525,124.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,531.91,4.150777339935303,124.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,527.87,4.103021144866943,124.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,552.63,4.290164470672607,124.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,521.07,4.183797597885132,128.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,559.90,4.5208189487457275,128.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,523.13,4.059140920639038,128.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,536.23,4.197644472122192,128.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,534.32,4.205803394317627,128.0,Parallel std::sort
Data Generation,4000000.0,power/energy-pkg/,5306.56,47.96289944648743,,
Idling,,power/energy-pkg/,103.63,10.326240539550781,,
Data Generation,4000000.0,power/energy-pkg/,5306.20,47.75156259536743,,
Idling,,power/energy-pkg/,107.30,10.323840618133545,,
Data Generation,4000000.0,power/energy-pkg/,5301.74,47.70901274681091,,
Idling,,power/energy-pkg/,105.61,10.326524257659912,,
Data Generation,4000000.0,power/energy-pkg/,5297.39,47.71665716171265,,
Idling,,power/energy-pkg/,107.29,10.33128309249878,,
Data Generation,4000000.0,power/energy-pkg/,5303.11,47.76095461845398,,
Idling,,power/energy-pkg/,106.44,10.327903985977173,,
Sorting,4000000.0,power/energy-pkg/,"58,831.77",527.8656151294708,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"58,769.77",527.7208981513977,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"58,808.72",527.760945558548,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"58,746.03",527.7122881412506,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"58,756.84",527.7852907180786,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"35,360.59",306.882896900177,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"35,394.65",307.257789850235,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"35,456.20",307.69635033607483,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"35,481.48",307.8124268054962,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"35,442.31",307.78045177459717,2.0,Parallel std::sort
