MEASUREMENT,DATASET_SIZE,PERF_METRIC,JOULES,RUNTIME_S,CORE_COUNT,SORT_VARIANT
Sorting,250000.0,power/energy-pkg/,1397.34,5.41309928894043,68.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,372.95,5.41309928894043,68.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1406.83,5.403899908065796,68.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,372.78,5.403899908065796,68.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1421.80,5.4558939933776855,68.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,376.19,5.4558939933776855,68.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1375.51,5.353535890579224,68.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,369.48,5.353535890579224,68.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1417.84,5.445795059204102,68.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,375.37,5.445795059204102,68.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1457.66,5.503871440887451,72.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,380.02,5.503871440887451,72.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1450.23,5.458450794219971,72.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,377.08,5.458450794219971,72.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1427.09,5.427652835845947,72.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,374.22,5.427652835845947,72.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1440.12,5.450128078460693,72.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,376.20,5.450128078460693,72.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1458.83,5.484721422195435,72.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,379.07,5.484721422195435,72.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1475.77,5.52992582321167,76.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,382.41,5.52992582321167,76.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1472.56,5.514030456542969,76.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,382.12,5.514030456542969,76.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1468.28,5.478529453277588,76.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,379.78,5.478529453277588,76.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1448.46,5.448777198791504,76.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,377.27,5.448777198791504,76.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1482.54,5.515676736831665,76.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,382.10,5.515676736831665,76.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1516.62,5.588266849517822,80.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,388.51,5.588266849517822,80.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1592.70,5.71481990814209,80.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,397.89,5.71481990814209,80.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1510.83,5.54612135887146,80.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,384.74,5.54612135887146,80.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1488.72,5.495996713638306,80.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,381.12,5.495996713638306,80.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1507.73,5.540964841842651,80.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,383.64,5.540964841842651,80.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1594.21,5.707144021987915,84.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,397.64,5.707144021987915,84.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1582.00,5.668832063674927,84.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,394.24,5.668832063674927,84.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1595.02,5.684709787368774,84.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,396.17,5.684709787368774,84.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1604.35,5.694323778152466,84.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,397.26,5.694323778152466,84.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1550.97,5.601704120635986,84.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,389.17,5.601704120635986,84.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1863.28,6.1955835819244385,88.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,447.96,6.1955835819244385,88.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2021.25,6.54893946647644,88.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,480.20,6.54893946647644,88.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1826.59,6.081718683242798,88.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,438.84,6.081718683242798,88.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1955.62,6.39250922203064,88.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,466.39,6.39250922203064,88.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1995.73,6.446606636047363,88.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,472.02,6.446606636047363,88.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2255.22,7.438250303268433,92.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,534.43,7.438250303268433,92.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1839.99,6.112902402877808,92.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,441.86,6.112902402877808,92.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1971.67,6.328402042388916,92.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,461.43,6.328402042388916,92.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1923.35,6.1997644901275635,92.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,451.29,6.1997644901275635,92.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2186.75,6.756357669830322,92.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,497.99,6.756357669830322,92.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2105.21,6.550612926483154,96.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,480.06,6.550612926483154,96.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2256.51,6.713586091995239,96.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,495.04,6.713586091995239,96.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2063.38,6.390962600708008,96.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,468.25,6.390962600708008,96.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2221.99,6.668050289154053,96.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,490.70,6.668050289154053,96.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2073.79,6.424160003662109,96.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,469.51,6.424160003662109,96.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2314.90,6.822524309158325,100.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,504.56,6.822524309158325,100.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2322.73,6.767319679260254,100.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,500.39,6.767319679260254,100.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2395.08,6.881042003631592,100.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,509.99,6.881042003631592,100.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2287.73,6.707154273986816,100.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,495.02,6.707154273986816,100.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2137.14,6.456228733062744,100.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,474.24,6.456228733062744,100.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2362.08,6.829684019088745,104.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,506.97,6.829684019088745,104.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2274.96,6.6447227001190186,104.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,491.00,6.6447227001190186,104.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2172.71,6.492220401763916,104.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,477.89,6.492220401763916,104.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2360.08,6.806597948074341,104.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,504.45,6.806597948074341,104.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2391.05,6.85196328163147,104.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,509.30,6.85196328163147,104.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2554.95,7.108846187591553,108.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,530.66,7.108846187591553,108.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2537.12,7.048072338104248,108.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,526.16,7.048072338104248,108.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2442.94,6.90262770652771,108.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,513.13,6.90262770652771,108.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2404.96,6.861658096313477,108.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,509.26,6.861658096313477,108.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2404.82,6.8112123012542725,108.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,506.22,6.8112123012542725,108.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2577.24,7.101040840148926,112.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,530.25,7.101040840148926,112.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2688.99,7.229623794555664,112.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,543.67,7.229623794555664,112.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2466.61,6.884422540664673,112.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,512.88,6.884422540664673,112.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2511.22,6.958712100982666,112.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,519.28,6.958712100982666,112.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2701.81,7.216284275054932,112.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,542.96,7.216284275054932,112.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2513.81,7.0004332065582275,116.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,521.89,7.0004332065582275,116.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2489.18,6.930087566375732,116.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,516.27,6.930087566375732,116.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2616.44,7.104544639587402,116.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,532.51,7.104544639587402,116.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2485.45,6.894938945770264,116.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,513.40,6.894938945770264,116.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2538.62,6.9911065101623535,116.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,522.02,6.9911065101623535,116.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2818.45,7.458242177963257,120.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,561.99,7.458242177963257,120.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2561.46,7.024356365203857,120.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,524.38,7.024356365203857,120.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2503.43,6.929116487503052,120.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,516.70,6.929116487503052,120.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2447.35,6.8654375076293945,120.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,510.13,6.8654375076293945,120.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2529.38,6.980210065841675,120.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,520.39,6.980210065841675,120.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2882.28,7.570050239562988,124.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,571.96,7.570050239562988,124.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2863.33,7.49955153465271,124.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,565.96,7.49955153465271,124.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2471.71,6.89848256111145,124.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,512.62,6.89848256111145,124.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2770.74,7.364914178848267,124.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,554.15,7.364914178848267,124.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2874.74,7.4928600788116455,124.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,567.16,7.4928600788116455,124.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2597.12,7.100214004516602,128.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,531.25,7.100214004516602,128.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2631.12,7.099494457244873,128.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,532.68,7.099494457244873,128.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2677.24,7.1742188930511475,128.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,538.90,7.1742188930511475,128.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2676.24,7.1968770027160645,128.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,539.85,7.1968770027160645,128.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2910.19,7.557880163192749,128.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,572.52,7.557880163192749,128.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3003.29,7.71901798248291,132.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,586.28,7.71901798248291,132.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2984.16,7.662158966064453,132.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,581.64,7.662158966064453,132.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2855.45,7.454221963882446,132.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,563.46,7.454221963882446,132.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2580.91,7.050800323486328,132.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,526.90,7.050800323486328,132.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2981.23,7.654616355895996,132.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,580.39,7.654616355895996,132.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2769.36,7.350619316101074,136.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,553.09,7.350619316101074,136.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2846.76,7.4356982707977295,136.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,562.36,7.4356982707977295,136.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2689.78,7.177789688110352,136.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,539.31,7.177789688110352,136.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2878.30,7.472304821014404,136.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,565.23,7.472304821014404,136.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3013.13,7.686127424240112,136.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,583.89,7.686127424240112,136.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2733.15,7.304023742675781,140.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,548.97,7.304023742675781,140.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2768.59,7.298859119415283,140.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,549.32,7.298859119415283,140.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2726.63,7.231125354766846,140.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,544.43,7.231125354766846,140.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2912.38,7.516700506210327,140.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,569.51,7.516700506210327,140.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3048.37,7.746537923812866,140.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,589.56,7.746537923812866,140.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2931.07,7.579502582550049,144.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,574.56,7.579502582550049,144.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2680.31,7.15077018737793,144.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,536.99,7.15077018737793,144.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2753.71,7.252547740936279,144.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,547.04,7.252547740936279,144.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2730.96,7.2224204540252686,144.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,544.06,7.2224204540252686,144.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3009.67,7.65616512298584,144.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,581.65,7.65616512298584,144.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2636.19,7.123112916946411,148.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,534.24,7.123112916946411,148.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2964.07,7.594881772994995,148.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,576.59,7.594881772994995,148.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2765.10,7.288203954696655,148.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,548.84,7.288203954696655,148.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3139.32,7.852415561676025,148.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,598.78,7.852415561676025,148.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2770.61,7.29584264755249,148.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,550.35,7.29584264755249,148.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2679.50,7.180525541305542,152.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,539.42,7.180525541305542,152.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2864.08,7.432861804962158,152.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,563.12,7.432861804962158,152.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2830.56,7.35793924331665,152.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,556.84,7.35793924331665,152.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2842.08,7.403266668319702,152.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,560.42,7.403266668319702,152.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2721.18,7.226355791091919,152.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,543.55,7.226355791091919,152.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3096.81,7.801880836486816,156.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,594.70,7.801880836486816,156.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2918.82,7.504260778427124,156.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,569.30,7.504260778427124,156.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3052.22,7.722638845443726,156.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,587.29,7.722638845443726,156.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2851.62,7.4020771980285645,156.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,559.72,7.4020771980285645,156.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2839.74,7.373989820480347,156.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,557.02,7.373989820480347,156.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3114.96,7.849781274795532,160.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,598.17,7.849781274795532,160.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3201.20,7.916625022888184,160.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,606.13,7.916625022888184,160.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3064.30,7.7015886306762695,160.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,586.84,7.7015886306762695,160.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3121.16,8.418142795562744,160.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,626.71,8.418142795562744,160.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3058.32,7.67276930809021,160.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,584.56,7.67276930809021,160.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3110.68,7.844859838485718,164.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,598.27,7.844859838485718,164.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2899.32,7.46066427230835,164.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,565.69,7.46066427230835,164.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3189.81,7.868012189865112,164.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,600.80,7.868012189865112,164.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2856.62,7.379833221435547,164.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,558.73,7.379833221435547,164.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2896.45,7.4675209522247314,164.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,565.53,7.4675209522247314,164.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2927.66,7.521935701370239,168.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,569.17,7.521935701370239,168.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2861.72,7.469987630844116,168.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,563.62,7.469987630844116,168.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2725.86,7.181589603424072,168.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,540.52,7.181589603424072,168.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2857.54,7.404875993728638,168.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,560.65,7.404875993728638,168.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2894.05,7.443559646606445,168.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,564.69,7.443559646606445,168.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2744.38,7.229947805404663,172.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,544.80,7.229947805404663,172.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3021.30,7.615051984786987,172.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,580.78,7.615051984786987,172.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3035.90,7.6478002071380615,172.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,582.12,7.6478002071380615,172.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2985.80,7.569810152053833,172.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,575.04,7.569810152053833,172.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3230.17,7.898208141326904,172.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,604.53,7.898208141326904,172.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3098.48,7.759301424026489,176.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,591.22,7.759301424026489,176.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2875.81,7.40522027015686,176.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,560.02,7.40522027015686,176.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3206.99,7.903170108795166,176.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,603.17,7.903170108795166,176.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3409.73,8.229797601699829,176.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,631.46,8.229797601699829,176.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2945.66,7.585785865783691,176.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,573.04,7.585785865783691,176.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3380.16,8.156597137451172,180.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,625.78,8.156597137451172,180.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3028.33,7.6083478927612305,180.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,578.92,7.6083478927612305,180.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3003.68,7.562800168991089,180.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,575.41,7.562800168991089,180.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3023.34,7.59063196182251,180.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,577.50,7.59063196182251,180.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3433.34,8.199545860290527,180.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,630.42,8.199545860290527,180.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2961.07,7.5207672119140625,184.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,570.46,7.5207672119140625,184.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3329.07,8.043601512908936,184.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,617.32,8.043601512908936,184.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3218.95,7.896720886230469,184.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,604.68,7.896720886230469,184.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3330.72,8.049765825271606,184.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,617.88,8.049765825271606,184.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3043.55,7.63311243057251,184.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,581.16,7.63311243057251,184.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3460.63,8.270325183868408,188.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,635.27,8.270325183868408,188.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,3351.18,8.079280376434326,188.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,619.07,8.079280376434326,188.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2900.02,7.402801275253296,188.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,560.51,7.402801275253296,188.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,2840.97,7.313488960266113,188.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,551.90,7.313488960266113,188.0,Parallel std::sort
