MEASUREMENT,DATASET_SIZE,PERF_METRIC,JOULES,RUNTIME_S,CORE_COUNT,SORT_VARIANT
Sorting,4000000.0,power/energy-ram/,1565.42,67.48794150352478,56.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,67.48794150352478,56.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16493.58,67.36132097244263,56.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1564.18,67.36132097244263,56.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,67.36132097244263,56.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16325.77,66.76284217834473,60.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1548.93,66.76284217834473,60.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,66.76284217834473,60.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16386.45,66.93993902206421,60.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1556.41,66.93993902206421,60.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,66.93993902206421,60.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16353.61,66.94110012054443,60.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1553.03,66.94110012054443,60.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,66.94110012054443,60.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16378.99,67.00500416755676,60.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1555.72,67.00500416755676,60.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,67.00500416755676,60.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16404.50,67.08789014816284,60.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1557.85,67.08789014816284,60.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,67.08789014816284,60.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16254.25,66.47218680381775,64.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1545.79,66.47218680381775,64.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,66.47218680381775,64.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16219.77,66.76887845993042,64.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1549.26,66.76887845993042,64.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,66.76887845993042,64.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16232.02,66.61461544036865,64.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1549.30,66.61461544036865,64.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,66.61461544036865,64.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16258.91,66.8452696800232,64.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1550.50,66.8452696800232,64.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,66.8452696800232,64.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,17057.94,70.45732879638672,64.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1629.82,70.45732879638672,64.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,70.45732879638672,64.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16066.19,66.00598812103271,68.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1532.79,66.00598812103271,68.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,66.00598812103271,68.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16199.75,66.57358717918396,68.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1548.78,66.57358717918396,68.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,66.57358717918396,68.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16109.19,66.3672525882721,68.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1543.76,66.3672525882721,68.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,66.3672525882721,68.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16130.77,66.23891234397888,68.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1540.55,66.23891234397888,68.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,66.23891234397888,68.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16143.08,66.34470725059509,68.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1542.37,66.34470725059509,68.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,66.34470725059509,68.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,15993.85,65.83487391471863,72.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1534.52,65.83487391471863,72.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,65.83487391471863,72.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16005.87,65.9236843585968,72.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1532.26,65.9236843585968,72.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,65.9236843585968,72.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,15954.89,65.70063781738281,72.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1526.64,65.70063781738281,72.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,65.70063781738281,72.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16048.22,65.98896145820618,72.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1535.87,65.98896145820618,72.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,65.98896145820618,72.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16057.72,65.85256838798523,72.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1533.93,65.85256838798523,72.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,65.85256838798523,72.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,18721.68,78.4035632610321,76.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1794.47,78.4035632610321,76.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,78.4035632610321,76.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16022.92,65.84823083877563,76.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1529.76,65.84823083877563,76.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,65.84823083877563,76.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,15901.66,65.57293558120728,76.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1526.13,65.57293558120728,76.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,65.57293558120728,76.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,15916.83,65.45049905776978,76.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1525.09,65.45049905776978,76.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,65.45049905776978,76.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,15934.24,65.63922262191772,76.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1526.39,65.63922262191772,76.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,65.63922262191772,76.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,13718.97,67.06333088874817,80.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1554.14,67.06333088874817,80.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,67.06333088874817,80.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,15801.20,65.07477116584778,80.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1509.28,65.07477116584778,80.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,65.07477116584778,80.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,15825.88,65.17428970336914,80.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1511.47,65.17428970336914,80.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,65.17428970336914,80.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,15808.79,65.19511723518372,80.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1512.48,65.19511723518372,80.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,65.19511723518372,80.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,15839.81,66.4891095161438,80.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1545.22,66.4891095161438,80.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,66.4891095161438,80.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,15677.01,64.60934710502625,84.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1503.98,64.60934710502625,84.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,64.60934710502625,84.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,15718.01,64.64386367797852,84.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1504.34,64.64386367797852,84.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,64.64386367797852,84.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,15722.39,64.78164672851562,84.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1505.18,64.78164672851562,84.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,64.78164672851562,84.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,15679.79,64.57647919654846,84.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1500.93,64.57647919654846,84.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,64.57647919654846,84.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,15677.27,64.59169411659241,84.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1501.40,64.59169411659241,84.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,64.59169411659241,84.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,15631.40,64.44820213317871,88.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1496.93,64.44820213317871,88.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,64.44820213317871,88.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,15685.76,64.68412590026855,88.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1502.84,64.68412590026855,88.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,64.68412590026855,88.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,15586.74,64.44542384147644,88.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1499.60,64.44542384147644,88.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,64.44542384147644,88.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,15676.15,64.68483448028564,88.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1501.24,64.68483448028564,88.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,64.68483448028564,88.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,15653.26,64.59505248069763,88.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1498.34,64.59505248069763,88.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,64.59505248069763,88.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,13293.97,64.36540460586548,92.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1494.50,64.36540460586548,92.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,64.36540460586548,92.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,15310.43,64.15072083473206,92.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1489.93,64.15072083473206,92.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,64.15072083473206,92.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,15622.10,64.6663110256195,92.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1502.73,64.6663110256195,92.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,64.6663110256195,92.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,15534.62,64.33271145820618,92.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1494.30,64.33271145820618,92.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,64.33271145820618,92.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,15559.42,64.49056100845337,92.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1502.00,64.49056100845337,92.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,64.49056100845337,92.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,13158.71,64.06841087341309,96.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1486.56,64.06841087341309,96.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,64.06841087341309,96.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,15334.36,63.68331241607666,96.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1480.34,63.68331241607666,96.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,63.68331241607666,96.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,14685.70,63.73370146751404,96.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1481.40,63.73370146751404,96.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,63.73370146751404,96.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,14954.67,63.98650050163269,96.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1485.89,63.98650050163269,96.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,63.98650050163269,96.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,15428.26,63.987528562545776,96.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,1485.32,63.987528562545776,96.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,63.987528562545776,96.0,Parallel std::sort
